Asset,EntryType,Direction,ATR_Pct,Range_Pct,Volatility,ADX,Trend_Bias,Trend_Quality,RSI,Hurst,Return_20,BB_Width,WinRate,Current_State,PnlPips,Result
USDJPY,SMA,1,0.1629,0.0889,0.434275,41.21,0.3440,0.7642,67.07,0.8397,0.7277,1.1378,0.4513,92.58,134.2,1
EURUSD,CH,1,0.2211,0.1050,0.001254,33.56,0.2318,0.7634,56.46,0.2415,0.2471,0.4700,0.4529,95.47,-31.7,0
EURUSD,CH,1,0.2148,0.1894,0.000541,30.91,0.2459,0.3061,48.75,0.1034,0.1221,0.2026,0.4529,95.47,-24.1,0
USDJPY,SMA,-1,0.1935,0.1030,0.146387,29.60,-0.0265,-0.7657,37.79,0.8648,-0.2347,0.3790,0.4517,92.39,-23.8,0
USDJPY,SMA,-1,0.1935,0.0908,0.153188,31.01,-0.0393,-0.7901,34.71,0.8753,-0.2555,0.3967,0.4529,95.47,-30.3,0
USDJPY,SMA,-1,0.1937,0.1933,0.168978,33.36,-0.0483,-0.8694,30.83,0.8770,-0.2207,0.4376,0.4529,95.47,-39.2,0
USDJPY,SMA,-1,0.2001,0.1361,0.169837,34.20,-0.0589,-0.8729,39.46,0.8665,-0.2445,0.4399,0.4529,95.47,-28.7,0
EURUSD,CH,-1,0.2153,0.2104,0.001342,28.25,-0.0839,-0.8002,49.63,0.3100,-0.2894,0.5042,0.4524,95.12,-14.7,0
EURUSD,SMA,-1,0.2153,0.2104,0.001342,28.25,-0.0839,-0.8002,49.63,0.3100,-0.2894,0.5042,0.4524,95.12,-25.5,0
USDJPY,SMA,1,0.2180,0.1139,0.189128,35.78,0.0305,-0.4735,51.48,0.2317,0.0661,0.4897,0.4524,95.12,19.8,1
USDJPY,SMA,1,0.2181,0.0926,0.188118,31.84,0.0326,-0.5661,48.92,0.1899,0.0253,0.4870,0.4514,94.57,26.1,1
USDJPY,SMA,1,0.2180,0.0744,0.187929,31.87,0.0329,-0.5507,51.98,0.1517,-0.0265,0.4866,0.4514,94.57,18.6,1
USDJPY,SMA,1,0.2179,0.0673,0.185200,31.37,0.0300,-0.4680,53.67,0.1207,-0.0679,0.4795,0.4514,94.57,14.2,1
USDJPY,CH,-1,0.1384,0.0516,0.054764,31.39,0.0117,0.5459,63.98,0.9375,0.0840,0.1415,0.4521,94.88,-24.0,0
EURUSD,CH,1,0.2079,0.1244,0.000982,36.64,0.2584,0.5832,52.57,0.3522,0.3716,0.3670,0.4521,94.88,1.1,1
EURUSD,CH,1,0.2080,0.1057,0.000839,34.27,0.2602,0.2926,46.90,0.3522,0.1293,0.3136,0.4521,94.88,7.3,1
USDJPY,CH,-1,0.1528,0.1144,0.197005,45.27,0.1558,0.9520,81.57,0.8182,0.4467,0.5077,0.4524,94.88,2.1,1
USDJPY,CH,-1,0.1527,0.0983,0.209485,47.05,0.1675,0.9531,83.29,0.8251,0.4692,0.5397,0.4524,94.88,9.0,1
USDJPY,CH,1,0.1506,0.0810,0.180629,49.81,0.2212,0.9192,66.00,0.8017,0.3516,0.4649,0.4524,94.88,-7.7,0
USDJPY,CH,1,0.1506,0.0540,0.169724,49.03,0.2261,0.8894,66.34,0.7927,0.2830,0.4368,0.4524,94.88,-8.6,0
EURUSD,CH,1,0.2134,0.5200,0.001114,33.73,0.0678,0.7071,40.80,0.7008,0.0159,0.4161,0.4524,94.88,32.3,1
USDJPY,CH,-1,0.1791,0.2846,0.319403,32.75,0.1895,0.7249,83.23,1.0000,0.7373,0.8202,0.4529,95.19,-96.6,0
USDJPY,CH,-1,0.3911,1.3124,0.783686,30.34,0.6890,0.9675,89.30,0.9622,1.9046,1.9916,0.4526,94.69,240.4,1
USDJPY,CH,-1,0.3906,0.2460,0.836698,32.55,0.7406,0.9607,90.08,0.9668,2.0927,2.1241,0.4526,94.69,260.5,1
USDJPY,CH,1,0.3983,2.8058,0.907529,35.60,0.7609,0.7069,38.81,0.9913,-0.2482,2.3020,0.4526,94.69,35.5,1
USDJPY,CH,1,0.5803,1.7123,0.978048,35.10,0.7020,0.0611,36.03,1.0000,-0.7952,2.4814,0.4526,94.69,109.7,1
GBPUSD,SMA,1,0.2684,0.1205,0.001790,44.98,0.4593,0.7004,59.64,0.3612,0.7530,0.5753,0.4521,94.88,35.2,1
GBPUSD,SMA,1,0.2686,0.1368,0.001527,42.70,0.4636,0.4829,50.52,0.3620,0.2363,0.4907,0.4521,94.88,48.9,1
USDJPY,SMA,-1,0.6824,0.2830,0.410341,34.35,-0.3291,0.2947,53.82,0.9673,0.0383,1.0502,0.4538,98.25,-99.7,0
USDJPY,SMA,-1,0.6829,0.1334,0.386445,33.14,-0.3532,0.5833,51.93,0.9672,-0.2012,0.9891,0.4538,98.25,-113.4,0
USDJPY,SMA,-1,0.6829,0.1072,0.364058,32.02,-0.3300,0.5504,52.17,0.9670,0.7488,0.9315,0.4538,98.25,-111.9,0
USDJPY,SMA,-1,0.6828,0.0708,0.361318,31.03,-0.3173,0.5436,52.56,0.9668,0.5548,0.9242,0.4538,98.25,-109.7,0
GBPUSD,CH,-1,0.2415,0.1498,0.001571,40.30,-0.2389,-0.9544,39.11,0.3165,-0.4465,0.5031,0.4534,96.38,-13.8,0
EURUSD,SMA,-1,0.2613,0.0618,0.001442,26.32,-0.0516,-0.6013,33.64,0.2084,-0.3658,0.5387,0.4538,98.25,-42.4,0
EURUSD,SMA,-1,0.2615,0.0843,0.001566,27.82,-0.0673,-0.6512,31.39,0.1994,-0.3957,0.5853,0.4538,98.25,-48.1,0
GBPUSD,SMA,-1,0.2415,0.1498,0.001571,40.30,-0.2389,-0.9544,39.11,0.3165,-0.4465,0.5031,0.4534,96.38,-36.4,0
EURUSD,CH,1,0.2303,0.1803,0.001706,34.11,0.1465,0.6707,51.44,0.3745,0.1862,0.6373,0.4527,95.59,17.9,1
EURUSD,CH,1,0.2353,0.1243,0.001626,32.51,0.1565,0.5655,50.83,0.3745,0.1919,0.6075,0.4527,95.59,18.9,1
EURUSD,CH,-1,0.2232,0.6355,0.001478,31.68,0.1894,0.7056,83.21,0.2991,0.7185,0.5506,0.4530,95.75,24.5,1
USDJPY,SMA,-1,0.6710,0.2332,1.158364,43.84,-0.1275,-0.7739,41.96,0.4432,-1.1613,2.9508,0.4532,96.30,221.9,1
USDJPY,SMA,-1,0.6721,0.2862,1.164173,47.72,-0.1830,-0.7794,39.53,0.4462,-1.3546,2.9676,0.4532,96.30,196.6,1
USDJPY,SMA,-1,0.6716,0.2045,1.159779,48.01,-0.2329,-0.7744,41.16,0.4467,-1.2249,2.9583,0.4532,96.30,208.3,1
USDJPY,SMA,-1,0.6721,0.2419,1.147562,48.33,-0.2890,-0.7626,40.14,0.4461,-1.3409,2.9291,0.4532,96.30,197.0,1
EURUSD,CH,1,0.2366,0.0548,0.000989,33.58,0.2464,-0.0097,55.38,0.6296,0.1796,0.3674,0.4533,95.97,-0.1,0
EURUSD,CH,1,0.2366,0.0873,0.000864,33.28,0.2467,-0.2673,54.60,0.6291,0.1685,0.3211,0.4533,95.97,0.9,1
GBPUSD,SMA,1,0.2381,0.1806,0.001853,25.04,0.0991,0.5464,49.08,0.1747,0.2354,0.5921,0.4527,95.59,-14.3,0
GBPUSD,SMA,1,0.2382,0.0599,0.001750,24.41,0.1115,0.3929,47.44,0.1738,0.1585,0.5592,0.4524,95.40,-10.4,0
GBPUSD,SMA,1,0.2382,0.0831,0.001577,25.30,0.1272,0.2056,48.90,0.1727,0.2202,0.5038,0.4524,95.40,-13.2,0
GBPUSD,SMA,1,0.2382,0.2165,0.001269,24.14,0.1452,-0.0957,48.94,0.1719,0.2732,0.4053,0.4524,95.40,-13.3,0
USDJPY,SMA,1,0.5257,0.0949,0.414188,24.56,-0.0409,0.8960,55.94,0.7143,0.8405,1.0798,0.4533,95.97,198.6,1
USDJPY,CH,1,0.2052,0.6079,0.373824,34.19,-0.0375,-0.8385,20.19,0.6832,-0.8729,0.9573,0.4544,101.48,-14.3,0
GBPUSD,CH,-1,0.2115,0.2201,0.002524,30.07,0.2242,0.8700,72.59,0.8087,0.6520,0.8004,0.4542,101.40,-13.1,0
GBPUSD,CH,-1,0.2114,0.0899,0.002925,33.20,0.2408,0.8934,73.97,0.7730,0.7211,0.9274,0.4542,101.40,-4.7,0
USDJPY,CH,1,0.2629,0.6104,0.657970,61.58,-0.4615,-0.9430,19.57,0.4989,-1.7229,1.6954,0.4537,101.33,154.3,1
USDJPY,CH,-1,0.2853,0.1768,0.570382,63.14,-0.6484,-0.8855,39.92,0.6202,-0.8848,1.4751,0.4537,101.33,-94.5,0
USDJPY,CH,-1,0.2952,0.1133,0.522580,62.55,-0.6632,-0.8289,41.08,0.6311,-0.8093,1.3520,0.4537,101.33,-89.0,0
GBPUSD,CH,1,0.2036,0.0789,0.002357,53.18,0.4344,0.7599,59.98,0.7542,0.5592,0.7438,0.4537,101.33,-12.8,0
GBPUSD,CH,1,0.1996,0.1105,0.001777,50.41,0.4340,0.5587,57.55,0.7538,0.2317,0.5607,0.4537,101.33,-10.1,0
EURUSD,SMA,1,0.1832,0.0352,0.001844,26.77,0.0293,0.7078,68.29,0.5594,0.3303,0.6860,0.4541,100.34,71.4,1
EURUSD,CH,-1,0.1528,0.2069,0.001014,25.01,-0.0924,-0.5492,62.36,0.9483,0.0506,0.3736,0.4533,101.72,-1.3,0
USDJPY,SMA,1,0.2733,0.0590,0.231885,31.89,0.3184,0.8909,62.97,0.8819,0.3871,0.5960,0.4533,101.72,63.6,1
USDJPY,SMA,1,0.2734,0.1162,0.220283,30.75,0.3347,0.8592,59.23,0.8966,0.3381,0.5661,0.4533,101.72,70.5,1
USDJPY,SMA,1,0.2735,0.0764,0.202394,29.44,0.3497,0.8037,57.20,0.9017,0.3175,0.5201,0.4533,101.72,74.9,1
USDJPY,SMA,1,0.2835,0.2153,0.189701,27.86,0.3556,0.4247,50.47,0.8092,0.1023,0.4874,0.4533,101.72,91.6,1
EURUSD,CH,1,0.1413,0.1941,0.001193,29.59,-0.0750,-0.8425,32.03,0.3040,-0.3306,0.4401,0.4547,103.46,-5.3,0
EURUSD,CH,-1,0.1617,0.0793,0.001000,25.65,-0.0863,0.6443,66.09,0.8815,0.1349,0.3696,0.4545,103.45,-13.1,0
EURUSD,CH,-1,0.1698,0.1465,0.001256,27.10,-0.0736,0.7539,71.32,0.8583,0.3060,0.4642,0.4545,103.45,-2.7,0
USDJPY,SMA,1,0.1970,0.0944,0.148432,24.32,0.1154,0.9078,68.85,0.7044,0.2865,0.3792,0.4545,103.45,-8.8,0
USDJPY,SMA,1,0.1971,0.1065,0.141031,25.65,0.1252,0.8961,63.70,0.6838,0.2841,0.3603,0.4545,103.45,-3.1,0
USDJPY,SMA,1,0.1971,0.1002,0.136230,27.16,0.1328,0.8807,62.75,0.6530,0.2309,0.3480,0.4545,103.45,-2.1,0
USDJPY,SMA,1,0.1971,0.0453,0.132293,27.06,0.1406,0.8679,64.12,0.6177,0.2270,0.3379,0.4545,103.45,-4.3,0
EURUSD,CH,1,0.1500,0.1528,0.000816,32.65,0.1025,0.7372,48.02,0.5986,0.0617,0.3003,0.4552,103.40,-8.1,0
EURUSD,CH,1,0.1527,0.1040,0.000634,27.14,0.1080,0.3282,47.03,0.8659,0.0562,0.2333,0.4552,103.40,-9.1,0
GBPUSD,SMA,1,0.1753,0.0706,0.000809,28.23,0.1371,0.7410,63.38,0.3346,0.2651,0.2541,0.4552,103.40,1.2,1
GBPUSD,SMA,1,0.1753,0.0565,0.000748,29.21,0.1424,0.6914,61.77,0.3458,0.1572,0.2350,0.4552,103.40,2.4,1
GBPUSD,SMA,1,0.1753,0.1044,0.000599,27.94,0.1490,0.6249,61.28,0.3608,0.1919,0.1880,0.4552,103.40,2.6,1
GBPUSD,SMA,1,0.1751,0.0698,0.000530,27.87,0.1651,0.6299,69.95,0.3278,0.2389,0.1663,0.4552,103.40,-10.9,0
GBPUSD,CH,-1,0.1625,0.1896,0.001451,34.34,-0.2815,-0.8087,45.83,0.1021,-0.3192,0.4567,0.4559,103.71,-28.0,0
GBPUSD,CH,-1,0.1624,0.1518,0.001151,32.43,-0.2852,-0.6547,48.56,0.0985,-0.2526,0.3625,0.4559,103.71,-23.8,0
EURUSD,SMA,-1,0.1434,0.1023,0.001165,29.05,-0.0187,-0.9143,44.13,0.8773,-0.2390,0.4292,0.4547,103.31,27.0,1
EURUSD,SMA,-1,0.1434,0.0746,0.001038,27.22,-0.0339,-0.8796,44.02,0.8690,-0.2931,0.3825,0.4559,103.71,26.9,1
EURUSD,SMA,-1,0.1436,0.2132,0.001051,27.45,-0.0495,-0.8801,33.43,0.8483,-0.3622,0.3874,0.4559,103.71,11.9,1
EURUSD,CH,-1,0.1694,0.2996,0.001511,25.94,0.1070,0.3867,77.24,0.7797,0.3718,0.5578,0.4562,103.92,24.1,1
USDJPY,SMA,-1,0.2042,0.1896,0.112014,36.59,-0.2239,-0.1561,39.73,0.4158,-0.1835,0.2858,0.4554,103.40,-66.3,0
USDJPY,SMA,-1,0.2041,0.1639,0.111541,36.33,-0.2145,-0.1799,45.88,0.3808,0.0453,0.2845,0.4554,103.40,-52.9,0
USDJPY,SMA,-1,0.2041,0.0957,0.103977,35.70,-0.2142,-0.0312,45.53,0.3389,-0.1070,0.2653,0.4554,103.40,-53.9,0
USDJPY,SMA,-1,0.1992,0.2692,0.115208,37.18,-0.2223,-0.1897,41.76,0.4388,-0.2831,0.2939,0.4554,103.40,-60.1,0
EURUSD,CH,-1,0.2047,0.1009,0.001813,26.35,0.1036,0.5625,73.36,0.2499,0.4230,0.6677,0.4556,103.42,-7.7,0
EURUSD,CH,1,0.1890,0.1276,0.001840,41.03,0.2596,0.6960,53.29,0.6303,0.4325,0.6756,0.4553,103.38,-14.3,0
EURUSD,CH,1,0.1891,0.1544,0.001483,38.74,0.2651,0.4825,46.70,0.6507,0.3356,0.5446,0.4553,103.38,-4.9,0
GBPUSD,CH,1,0.2237,0.1623,0.001600,30.16,0.2931,-0.3489,37.33,0.4457,-0.1261,0.5003,0.4553,103.38,11.0,1
USDJPY,SMA,-1,0.2488,0.2717,0.448110,36.75,-0.2046,-0.8739,44.04,0.4124,-0.6505,1.1450,0.4553,103.38,45.1,1
USDJPY,SMA,-1,0.2487,0.1112,0.401544,35.51,-0.2305,-0.7950,46.71,0.4117,-0.6022,1.0263,0.4553,103.38,52.5,1
USDJPY,SMA,-1,0.2543,0.0940,0.362230,34.41,-0.2507,-0.7176,44.06,0.4115,-0.5583,0.9261,0.4553,103.38,43.9,1
USDJPY,SMA,-1,0.2542,0.0748,0.326080,33.51,-0.2701,-0.6202,44.78,0.4116,-0.4760,0.8339,0.4553,103.38,45.4,1
USDJPY,SMA,1,0.3144,0.2479,0.214191,24.32,0.2448,-0.7069,46.88,0.8109,-0.3283,0.5493,0.4563,105.00,-16.3,0
EURUSD,CH,1,0.2143,0.0823,0.003029,26.58,-0.0093,-0.6883,19.55,0.3233,-0.7622,1.1139,0.4566,105.01,-11.2,0
GBPUSD,SMA,-1,0.2202,0.0849,0.002896,24.27,-0.0574,-0.7016,30.12,0.1476,-0.5269,0.9066,0.4566,105.01,-2.8,0
GBPUSD,SMA,-1,0.2202,0.0699,0.003069,26.28,-0.0765,-0.7501,31.14,0.1621,-0.5183,0.9610,0.4566,105.01,-0.9,0
GBPUSD,SMA,-1,0.2126,0.0684,0.003209,28.06,-0.0951,-0.7862,30.30,0.2118,-0.5393,1.0052,0.4566,105.01,-2.8,0
EURUSD,CH,1,0.2113,0.1659,0.001038,27.13,-0.1463,-0.4741,27.56,0.7393,-0.1953,0.3859,0.4563,104.96,6.0,1
EURUSD,CH,1,0.2114,0.1613,0.001414,31.85,-0.1127,-0.7438,27.30,0.7441,-0.3290,0.5258,0.4563,104.96,11.1,1
USDJPY,SMA,1,0.3350,0.1102,0.324452,33.11,0.3900,0.6640,65.05,0.4922,0.9191,0.8276,0.4563,104.96,-117.1,0
USDJPY,SMA,1,0.3351,0.1032,0.166967,32.54,0.4202,0.7015,62.84,0.5053,0.8773,0.4257,0.4563,104.96,-112.4,0
USDJPY,SMA,1,0.3353,0.1173,0.165564,31.64,0.4133,0.6660,60.09,0.5197,0.0753,0.4221,0.4563,104.96,-106.5,0
USDJPY,SMA,1,0.3354,0.1078,0.165023,30.45,0.4021,0.6826,57.05,0.5309,-0.0828,0.4208,0.4563,104.96,-99.4,0
EURUSD,CH,-1,0.1802,0.2950,0.003396,28.58,0.0358,0.7229,85.96,0.5179,0.9717,1.2627,0.4567,105.14,36.6,1
GBPUSD,CH,-1,0.1826,0.7905,0.002486,30.91,0.1076,0.5831,83.00,0.4103,0.9718,0.7798,0.4567,105.14,50.9,1
EURUSD,CH,1,0.2239,0.0583,0.001928,26.95,0.4055,-0.3593,53.10,0.2778,0.4052,0.7131,0.4563,103.58,-66.7,0
EURUSD,CH,1,0.2189,0.0888,0.001534,26.52,0.4031,-0.7797,53.95,0.2777,-0.1875,0.5674,0.4563,103.58,-70.7,0
GBPUSD,CH,1,0.2328,0.2789,0.002326,33.05,-0.2503,-0.9124,23.07,0.6100,-0.4323,0.7301,0.4558,102.53,-5.3,0
GBPUSD,CH,1,0.2333,0.3095,0.002821,36.00,-0.2727,-0.9168,18.03,0.5679,-0.7460,0.8858,0.4558,102.53,19.9,1
EURUSD,CH,-1,0.2068,0.1118,0.001006,25.94,-0.0352,0.8751,69.39,0.6683,0.2765,0.3756,0.4559,102.68,-0.9,0
GBPUSD,CH,-1,0.2140,0.0874,0.000882,32.63,-0.2381,-0.2878,56.11,0.5634,0.0512,0.2784,0.4559,102.68,-11.9,0
GBPUSD,CH,-1,0.2139,0.0606,0.001008,31.73,-0.2225,0.0368,59.73,0.5935,0.1111,0.3179,0.4559,102.68,-5.7,0
GBPUSD,SMA,1,0.1846,0.0417,0.001038,30.13,0.0969,0.7001,54.04,0.3972,0.0913,0.3265,0.4557,102.63,-62.2,0
GBPUSD,SMA,1,0.1847,0.0440,0.001025,28.96,0.0944,0.6277,51.67,0.3994,0.0433,0.3225,0.4557,102.63,-58.4,0
GBPUSD,SMA,1,0.1847,0.0314,0.001005,27.99,0.0942,0.5510,52.40,0.3884,0.0629,0.3161,0.4557,102.63,-59.6,0
GBPUSD,SMA,1,0.1847,0.0212,0.000963,26.91,0.0963,0.4484,52.56,0.3683,0.0921,0.3029,0.4557,102.63,-60.1,0
USDJPY,CH,1,0.1945,0.1013,0.229567,30.94,0.3073,0.9320,68.94,0.6421,0.5268,0.5784,0.4547,100.99,44.5,1
USDJPY,CH,1,0.1946,0.0579,0.203840,30.45,0.3124,0.8951,63.80,0.6458,0.3879,0.5135,0.4547,100.99,51.3,1
EURUSD,SMA,-1,0.1625,0.1156,0.001093,25.39,-0.0287,-0.8785,42.72,0.6218,-0.1871,0.4074,0.4557,102.63,-23.3,0
EURUSD,SMA,-1,0.1626,0.0923,0.001119,26.42,-0.0369,-0.8995,41.10,0.6177,-0.1992,0.4170,0.4557,102.63,-26.0,0
EURUSD,SMA,-1,0.1628,0.1457,0.001239,28.35,-0.0468,-0.9175,33.03,0.5891,-0.3509,0.4619,0.4557,102.63,-40.5,0
USDJPY,CH,1,0.2021,0.1372,0.161274,43.77,0.3214,0.5966,57.63,0.9860,0.4492,0.4041,0.4553,101.56,1.8,1
USDJPY,CH,1,0.2022,0.5642,0.119288,43.35,0.3170,0.3269,51.65,1.0000,0.2243,0.2988,0.4553,101.56,15.2,1
GBPUSD,SMA,-1,0.1765,0.1389,0.001929,29.88,-0.1032,-0.9384,33.74,0.2824,-0.3891,0.6076,0.4547,100.99,-21.1,0
EURUSD,SMA,1,0.1758,0.0503,0.001850,36.67,0.0535,0.9097,60.54,0.5561,0.3376,0.6911,0.4552,101.06,-16.9,0
EURUSD,SMA,1,0.1758,0.1799,0.001824,38.05,0.0237,0.8943,62.59,0.6356,0.3441,0.6814,0.4546,100.92,-19.1,0
EURUSD,SMA,1,0.1758,0.0913,0.001850,37.27,0.0373,0.9096,60.53,0.5896,0.3029,0.6911,0.4546,100.92,-16.3,0
GBPUSD,SMA,1,0.1732,0.0654,0.000830,36.92,0.1797,0.6866,58.86,0.5567,0.1974,0.2617,0.4552,101.06,-25.2,0
GBPUSD,SMA,1,0.1732,0.0875,0.000662,36.27,0.1857,0.6084,59.05,0.5505,0.2053,0.2088,0.4549,100.91,-25.4,0
GBPUSD,SMA,1,0.1731,0.1118,0.000552,36.31,0.1941,0.6118,66.62,0.5424,0.2811,0.1740,0.4549,100.91,-37.6,0
USDJPY,SMA,-1,0.2172,0.0602,0.128347,35.54,0.0324,-0.7987,45.74,0.7977,-0.0019,0.3217,0.4549,100.91,-59.3,0
USDJPY,SMA,-1,0.2172,0.0947,0.125521,35.97,0.0150,-0.7829,45.29,0.8021,-0.1841,0.3147,0.4549,100.91,-60.7,0
USDJPY,SMA,-1,0.2172,0.0408,0.120646,36.02,-0.0007,-0.7456,47.71,0.8163,-0.1565,0.3025,0.4549,100.91,-57.5,0
GBPUSD,SMA,-1,0.1567,0.1619,0.001035,25.72,-0.0178,-0.7702,35.06,0.3785,-0.1160,0.3265,0.4528,98.59,26.8,1
EURUSD,CH,1,0.2090,0.0902,0.001945,41.79,0.2134,0.8620,57.10,0.3766,0.2873,0.7243,0.4531,98.69,-15.8,0
EURUSD,CH,1,0.2090,0.0986,0.001829,40.61,0.2210,0.8042,56.44,0.3956,0.3445,0.6810,0.4531,98.69,-14.8,0
GBPUSD,SMA,1,0.1926,0.0671,0.001303,35.87,0.0620,0.9186,59.78,0.2350,0.2944,0.4119,0.4531,98.69,-35.0,0
GBPUSD,SMA,1,0.1925,0.0994,0.001350,37.64,0.0690,0.9331,61.84,0.2237,0.2721,0.4267,0.4531,98.69,-40.0,0
GBPUSD,SMA,1,0.1927,0.1508,0.001279,36.99,0.0773,0.8959,54.32,0.2205,0.2247,0.4043,0.4531,98.69,-28.4,0
GBPUSD,SMA,1,0.1924,0.1892,0.001342,36.76,0.0890,0.9037,62.34,0.2140,0.3385,0.4241,0.4531,98.69,-47.8,0
GBPUSD,SMA,-1,0.1985,0.1226,0.000690,26.51,-0.0720,-0.7266,50.04,0.1340,-0.0324,0.2182,0.4522,97.70,-47.2,0
EURUSD,CH,-1,0.1751,0.1900,0.001203,26.12,0.1062,0.7130,76.50,0.2962,0.4777,0.4474,0.4515,97.08,-0.2,0
EURUSD,CH,-1,0.2032,0.2508,0.001662,29.74,0.1251,0.7315,80.50,0.3195,0.5930,0.6180,0.4515,97.08,16.0,1
USDJPY,SMA,-1,0.2186,0.1493,0.167182,33.47,0.0434,-0.6455,40.92,0.7062,-0.1688,0.4136,0.4520,97.27,-5.4,0
USDJPY,SMA,-1,0.2187,0.2045,0.175314,35.21,0.0298,-0.6708,38.29,0.7099,-0.3083,0.4338,0.4520,97.27,-12.6,0
USDJPY,SMA,1,0.2268,0.1133,0.176897,36.82,0.0133,-0.6749,47.36,0.7140,-0.1465,0.4378,0.4516,97.21,-33.6,0
USDJPY,SMA,1,0.2268,0.0662,0.172004,36.91,0.0040,-0.6446,45.92,0.7147,-0.2150,0.4257,0.4516,97.21,-30.1,0
EURUSD,CH,1,0.1493,0.0638,0.000581,57.88,0.1506,0.8455,59.06,0.8274,0.0749,0.2147,0.4511,96.73,17.4,1
EURUSD,CH,1,0.1493,0.1848,0.000595,57.21,0.1376,0.7939,54.70,0.9391,0.0703,0.2201,0.4511,96.73,17.1,1
USDJPY,SMA,-1,0.2048,0.3563,0.117914,42.41,-0.1593,-0.1094,39.76,0.2979,-0.2625,0.2926,0.4516,97.21,23.2,1
USDJPY,SMA,-1,0.2049,0.1640,0.108506,42.36,-0.1680,-0.0466,37.68,0.2955,-0.2917,0.2693,0.4511,96.73,16.9,1
GBPUSD,SMA,1,0.1853,0.0757,0.000923,35.45,0.1455,0.7155,61.41,0.3993,0.3551,0.2911,0.4517,97.36,97.8,1
GBPUSD,SMA,1,0.1852,0.0938,0.000720,36.15,0.1569,0.7154,64.83,0.3795,0.3145,0.2272,0.4515,97.08,91.5,1
GBPUSD,SMA,1,0.1851,0.1040,0.000641,35.53,0.1675,0.7100,65.88,0.3344,0.2456,0.2020,0.4515,97.08,89.2,1
GBPUSD,SMA,1,0.1851,0.0646,0.000684,36.04,0.1692,0.7470,66.72,0.2663,0.1404,0.2157,0.4515,97.08,87.9,1
EURUSD,CH,-1,0.1304,0.0838,0.000811,29.00,0.1037,0.9144,76.38,0.2865,0.2984,0.2994,0.4533,99.46,-14.9,0
EURUSD,CH,-1,0.1300,0.5125,0.001348,32.74,0.1194,0.7992,87.52,0.3328,0.5532,0.4973,0.4533,99.46,17.3,1
GBPUSD,CH,-1,0.1509,0.6248,0.001919,51.27,0.2905,0.8062,91.05,0.3736,0.6648,0.5969,0.4533,99.46,14.8,1
EURUSD,CH,1,0.1445,0.0838,0.000740,46.43,0.2177,-0.2578,54.72,0.5498,0.1493,0.2724,0.4537,99.67,36.5,1
GBPUSD,CH,1,0.1770,0.1139,0.001100,55.05,0.3364,-0.1109,57.60,0.5753,0.2306,0.3407,0.4537,99.67,74.5,1
USDJPY,SMA,-1,0.3952,0.7241,1.372781,53.29,-0.6791,-0.7888,39.04,0.6098,-1.6098,3.4371,0.4537,99.67,39.5,1
USDJPY,SMA,-1,0.3945,0.1964,1.300041,54.24,-0.7272,-0.7216,43.59,0.6172,-1.4403,3.2574,0.4537,99.67,67.6,1
USDJPY,SMA,-1,0.3946,0.3929,1.208874,55.00,-0.7759,-0.6403,42.92,0.6200,-1.4950,3.0312,0.4537,99.67,62.4,1
USDJPY,SMA,1,0.3783,0.0681,0.286469,32.61,-0.1109,0.7868,64.51,0.6917,0.5170,0.7247,0.4542,100.44,-161.4,0
USDJPY,SMA,1,0.3781,0.0958,0.312742,31.62,-0.0793,0.8342,66.16,0.6847,0.4868,0.7909,0.4551,101.42,-170.5,0
GBPUSD,SMA,1,0.1903,0.1575,0.002697,27.81,0.1412,0.8354,58.49,0.6695,0.3439,0.8302,0.4546,99.79,-69.8,0
GBPUSD,SMA,1,0.1904,0.1176,0.002658,26.40,0.1511,0.8028,54.26,0.6622,0.2366,0.8179,0.4546,99.79,-66.1,0
GBPUSD,SMA,1,0.1975,0.0669,0.002607,25.45,0.1592,0.7579,53.61,0.6475,0.2274,0.8021,0.4546,99.79,-64.8,0
GBPUSD,SMA,1,0.1975,0.0669,0.002538,24.71,0.1681,0.7027,54.15,0.6265,0.2467,0.7808,0.4546,99.79,-65.6,0
USDJPY,SMA,-1,0.4050,0.2434,0.887239,37.18,-0.2791,-0.8952,30.28,0.7475,-1.1695,2.2519,0.4546,99.79,-103.2,0
USDJPY,SMA,-1,0.4048,0.0984,0.894202,39.24,-0.3195,-0.9014,31.93,0.7456,-1.1522,2.2709,0.4546,99.79,-96.5,0
EURUSD,CH,-1,0.1470,0.0818,0.000971,39.22,-0.2162,-0.9231,36.15,0.3268,-0.2813,0.3567,0.4532,97.18,-0.3,0
EURUSD,CH,-1,0.1468,0.0945,0.000875,38.10,-0.2156,-0.8403,46.00,0.2242,-0.1750,0.3214,0.4532,97.18,8.8,1
GBPUSD,CH,-1,0.1756,0.0766,0.001438,41.90,-0.2918,-0.8666,38.93,0.4233,-0.3484,0.4444,0.4532,97.18,11.8,1
EURUSD,CH,1,0.1458,0.0959,0.001399,34.13,-0.0346,-0.8286,22.67,0.7139,-0.3755,0.5143,0.4540,97.37,-3.5,0
EURUSD,CH,1,0.1458,0.1051,0.001585,35.33,-0.0462,-0.8676,20.79,0.7102,-0.4096,0.5829,0.4540,97.37,1.0,1
USDJPY,CH,-1,0.3428,0.1457,0.254800,41.20,-0.3992,-0.8216,39.48,0.0973,-0.3090,0.6536,0.4546,97.40,239.2,1
